ౄ	1
ౌ	1
ౙ	1
ౠ	1
ౡ	1
ౢ	1
ౣ	1
౦	1
౧	1
౨	1
౩	1
౪	1
౫	1
౬	1
౭	1
౮	1
౯	1
౸	1
౹	1
౺	1
౻	1
౼	1
౽	1
౾	1
ಀ	1
ಁ	1
ಃ	1
ಇ	1
ಈ	1
ಉ	1
ಊ	1
ಋ	1
ಌ	1
ಏ	1
ಐ	1
ಒ	1
ಔ	1
ಙ	1
ಛ	1
ಝ	1
ಞ	1
ಢ	1
ಱ	1
ಽ	1
ೄ	1
ೞ	1
ೠ	1
ೡ	1
ೢ	1
ೣ	1
೦	1
೧	1
೨	1
೩	1
೪	1
೫	1
೬	1
೭	1
೮	1
ഁ	1
ഃ	1
ഈ	1
ഉ	1
ഊ	1
ഋ	1
ഌ	1
ഐ	1
ഔ	1
ഘ	1
ഛ	1
ഝ	1
ഠ	1
ഢ	1
ധ	1
ഩ	1
ഺ	1
ഽ	1
ൄ	1
ൎ	1
ൠ	1
ൡ	1
ൢ	1
ൣ	1
൦	1
൧	1
൨	1
൩	1
൪	1
൫	1
൬	1
൭	1
൮	1
൯	1
൰	1
൱	1
൲	1
൳	1
൴	1
൵	1
൹	1
ൺ	1
ൿ	1
ඁ	1
ඃ	1
අ	1
ආ	1
ඇ	1
ඈ	1
ඊ	1
ඌ	1
ඍ	1
ඎ	1
ඏ	1
ඐ	1
ඒ	1
ඓ	1
ඕ	1
ඖ	1
ඛ	1
ඝ	1
ඞ	1
ඟ	1
ඡ	1
ඣ	1
ඤ	1
ඥ	1
ඦ	1
ඨ	1
ඪ	1
ඬ	1
ථ	1
ඵ	1
භ	1
ඹ	1
ෑ	1
ූ	1
ෘ	1
ෟ	1
ෲ	1
ෳ	1
෴	1
ฃ	1
ฅ	1
ฌ	1
ฒ	1
ฝ	1
ฦ	1
ฺ	1
฿	1
ๅ	1
ๆ	1
๋	1
ํ	1
๎	1
๏	1
๐	1
๑	1
๒	1
๓	1
๔	1
๕	1
๖	1
๗	1
๘	1
๙	1
๚	1
๛	1
້	1
ຄ	1
ຖ	1
ຜ	1
ຝ	1
ຟ	1
ຢ	1
ຮ	1
ຯ	1
ື	1
ໂ	1
ໃ	1
ໆ	1
໌	1
໐	1
໑	1
໒	1
໓	1
໔	1
໕	1
໖	1
໗	1
໘	1
໙	1
ໜ	1
ໝ	1
ༀ	1
༁	1
༂	1
༃	1
༄	1
༅	1
༆	1
༇	1
༈	1
༉	1
༊	1
༌	1
༏	1
༐	1
༑	1
༒	1
༓	1
༔	1
༕	1
༖	1
༗	1
༘	1
༙	1
༚	1
༛	1
༜	1
༝	1
༞	1
༟	1
༠	1
༡	1
༢	1
༣	1
༤	1
༥	1
༦	1
༧	1
༨	1
༩	1
༪	1
༫	1
༬	1
༭	1
༮	1
༯	1
༰	1
༱	1
༲	1
༳	1
༴	1
༵	1
༶	1
༷	1
༸	1
༺	1
༻	1
༼	1
༾	1
༿	1
཈	1
ཊ	1
ཋ	1
ཥ	1
ཪ	1
ཫ	1
ཬ	1
཭	1
཮	1
཯	1
཰	1
ཷ	1
ཹ	1
ཻ	1
ཽ	1
ཿ	1
ྂ	1
྄	1
྅	1
྆	1
྇	1
ྈ	1
ྉ	1
ྊ	1
ྋ	1
ྌ	1
ྍ	1
ྎ	1
ྏ	1
ྑ	1
ྖ	1
྘	1
ྙ	1
ྚ	1
ྛ	1
ྞ	1
ྠ	1
ྥ	1
ྪ	1
ྭ	1
ྮ	1
ྯ	1
ྰ	1
ྴ	1
ྶ	1
ྸ	1
ྺ	1
ྻ	1
ྼ	1
྽	1
྾	1
྿	1
࿀	1
࿁	1
࿂	1
࿃	1
࿄	1
࿅	1
࿆	1
࿇	1
࿈	1
࿉	1
࿊	1
࿋	1
࿌	1
࿍	1
࿎	1
࿏	1
࿐	1
࿑	1
࿒	1
࿓	1
࿔	1
࿕	1
࿖	1
࿗	1
࿘	1
࿙	1
࿚	1
࿛	1
࿜	1
࿝	1
࿞	1
࿟	1
࿠	1
࿡	1
࿢	1
࿣	1
࿤	1
࿥	1
࿦	1
࿧	1
࿨	1
࿩	1
࿪	1
࿫	1
࿬	1
࿭	1
࿮	1
࿯	1
࿰	1
࿱	1
࿲	1
࿳	1
࿴	1
࿵	1
࿶	1
࿷	1
࿸	1
࿹	1
࿺	1
࿻	1
࿼	1
࿽	1
࿾	1
࿿	1
ဃ	1
ဌ	1
ဎ	1
ႃ	1
ႅ	1
ဣ	1
ဤ	1
ဥ	1
ဨ	1
ဩ	1
ဪ	1
ဴ	1
ဿ	1
၃	1
၄	1
၅	1
၆	1
၇	1
၈	1
၉	1
၊	1
။	1
၌	1
၍	1
၎	1
ၐ	1
ၑ	1
ၘ	1
ၙ	1
ၛ	1
ၜ	1
ၝ	1
ၞ	1
ၠ	1
ၺ	1
ၽ	1
ၾ	1
ႀ	1
ႉ	1
ႊ	1
႐	1
႑	1
႒	1
႓	1
႔	1
႕	1
႖	1
႗	1
႘	1
႙	1
ⴀ	1
ⴁ	1
ⴂ	1
ⴃ	1
ⴄ	1
ⴅ	1
ⴆ	1
ⴇ	1
ⴈ	1
ⴉ	1
ⴊ	1
ⴋ	1
ⴌ	1
ⴍ	1
ⴎ	1
ⴏ	1
ⴐ	1
ⴑ	1
ⴒ	1
ⴓ	1
ⴔ	1
ⴕ	1
ⴖ	1
ⴗ	1
ⴘ	1
ⴙ	1
ⴚ	1
ⴛ	1
ⴜ	1
ⴝ	1
ⴞ	1
ⴟ	1
ⴠ	1
ⴡ	1
ⴢ	1
ⴣ	1
ⴤ	1
ⴥ	1
ⴧ	1
ჶ	1
ჷ	1
ჸ	1
ჹ	1
ჺ	1
ᄀ	1
ᄁ	1
ᄂ	1
ᄃ	1
ᄄ	1
ᄅ	1
ᄆ	1
ᄇ	1
ᄈ	1
ᄉ	1
ᄊ	1
ᄋ	1
ᄌ	1
ᄍ	1
ᄎ	1
ᄏ	1
ᄐ	1
ᄑ	1
ᄓ	1
ᄔ	1
ᄕ	1
ᄖ	1
ᄗ	1
ᄘ	1
ᄙ	1
ᄚ	1
ᄛ	1
ᄜ	1
ᄝ	1
ᄞ	1
ᄟ	1
ᄠ	1
ᄡ	1
ᄢ	1
ᄣ	1
ᄤ	1
ᄥ	1
ᄦ	1
ᄧ	1
ᄨ	1
ᄩ	1
ᄪ	1
ᄫ	1
ᄬ	1
ᄭ	1
ᄮ	1
ᄯ	1
ᄰ	1
ᄱ	1
ᄲ	1
ᄳ	1
ᄴ	1
ᄵ	1
ᄶ	1
ᄷ	1
ᄸ	1
ᄹ	1
ᄺ	1
ᄻ	1
ᄼ	1
ᄽ	1
ᄾ	1
ᄿ	1
ᅀ	1
ᅁ	1
ᅂ	1
ᅃ	1
ᅄ	1
ᅅ	1
ᅆ	1
ᅇ	1
ᅈ	1
ᅉ	1
ᅊ	1
ᅋ	1
ᅌ	1
ᅍ	1
ᅎ	1
ᅏ	1
ᅐ	1
ᅑ	1
ᅒ	1
ᅓ	1
ᅔ	1
ᅕ	1
ᅖ	1
ᅗ	1
ᅘ	1
ᅙ	1
ᅚ	1
ᅛ	1
ᅜ	1
ᅝ	1
ᅞ	1
ᅟ	1
ᅠ	1
ᅡ	1
ᅢ	1
ᅣ	1
ᅤ	1
ᅥ	1
ᅦ	1
ᅧ	1
ᅨ	1
ᅩ	1
ᅪ	1
ᅫ	1
ᅬ	1
ᅭ	1
ᅮ	1
ᅯ	1
ᅰ	1
ᅱ	1
ᅲ	1
ᅳ	1
ᅴ	1
ᅵ	1
ᅶ	1
ᅷ	1
ᅸ	1
ᅹ	1
ᅺ	1
ᅻ	1
ᅼ	1
ᅽ	1
ᅾ	1
ᅿ	1
ᆀ	1
ᆁ	1
ᆂ	1
ᆃ	1
ᆄ	1
ᆅ	1
ᆆ	1
ᆇ	1
ᆈ	1
ᆉ	1
ᆊ	1
ᆋ	1
ᆌ	1
ᆍ	1
ᆎ	1
ᆏ	1
ᆐ	1
ᆑ	1
ᆒ	1
ᆓ	1
ᆔ	1
ᆕ	1
ᆖ	1
ᆗ	1
ᆘ	1
ᆙ	1
ᆚ	1
ᆛ	1
ᆜ	1
ᆝ	1
ᆟ	1
ᆠ	1
ᆡ	1
ᆢ	1
ᆣ	1
ᆤ	1
ᆥ	1
ᆦ	1
ᆧ	1
ᆨ	1
ᆩ	1
ᆪ	1
ᆬ	1
ᆭ	1
ᆮ	1
ᆯ	1
ᆰ	1
ᆱ	1
ᆲ	1
ᆳ	1
ᆴ	1
ᆵ	1
ᆶ	1
ᆷ	1
ᆸ	1
ᆹ	1
ᆺ	1
ᆻ	1
ᆼ	1
ᆽ	1
ᆾ	1
ᆿ	1
ᇀ	1
ᇁ	1
ᇂ	1
ᇃ	1
ᇄ	1
ᇅ	1
ᇆ	1
ᇇ	1
ᇈ	1
ᇉ	1
ᇊ	1
ᇋ	1
ᇌ	1
ᇍ	1
ᇎ	1
ᇏ	1
ᇐ	1
ᇑ	1
ᇒ	1
ᇓ	1
ᇔ	1
ᇕ	1
ᇖ	1
ᇗ	1
ᇘ	1
ᇙ	1
ᇚ	1
ᇛ	1
ᇜ	1
ᇝ	1
ᇞ	1
ᇟ	1
ᇠ	1
ᇡ	1
ᇢ	1
ᇣ	1
ᇤ	1
ᇥ	1
ᇦ	1
ᇧ	1
ᇨ	1
ᇩ	1
ᇪ	1
ᇫ	1
ᇬ	1
ᇭ	1
ᇮ	1
ᇯ	1
ᇰ	1
ᇱ	1
ᇲ	1
ᇳ	1
ᇴ	1
ᇵ	1
ᇶ	1
ᇷ	1
ᇸ	1
ᇹ	1
ᇺ	1
ᇻ	1
ᇼ	1
ᇽ	1
ᇾ	1
ᇿ	1
ሀ	1
ሁ	1
ሂ	1
ሄ	1
ሆ	1
ሏ	1
ሑ	1
ሒ	1
ሔ	1
ሖ	1
ሗ	1
ሚ	1
ሟ	1
ሡ	1
ሢ	1
ሣ	1
ሤ	1
ሦ	1
ሧ	1
ሯ	1
ሷ	1
ሸ	1
ሹ	1
ሻ	1
ሼ	1
ሿ	1
ቁ	1
ቂ	1
ቄ	1
ቈ	1
ቊ	1
ቋ	1
ቌ	1
ቍ	1
ቐ	1
ቑ	1
ቒ	1
ቓ	1
ቔ	1
ቕ	1
ቖ	1
ቘ	1
ቚ	1
ቛ	1
ቜ	1
ቝ	1
ቧ	1
ቨ	1
ቩ	1
ቪ	1
ቫ	1
ቬ	1
ቭ	1
ቮ	1
ቯ	1
ቷ	1
ቸ	1
ቹ	1
ቺ	1
ቻ	1
ቼ	1
ቾ	1
ቿ	1
ኀ	1
ኁ	1
ኂ	1
ኄ	1
ኆ	1
ኈ	1
ኊ	1
ኋ	1
ኌ	1
ኍ	1
ኑ	1
ኒ	1
ኔ	1
ኗ	1
ኘ	1
ኙ	1
ኚ	1
ኜ	1
ኟ	1
ኧ	1
ኩ	1
ኪ	1
ኬ	1
ኰ	1
ኲ	1
ኳ	1
ኴ	1
ኵ	1
ኸ	1
ኹ	1
ኺ	1
ኻ	1
ኼ	1
ኾ	1
ዀ	1
ዂ	1
ዃ	1
ዄ	1
ዅ	1
ዉ	1
ዌ	1
ዒ	1
ዔ	1
ዖ	1
ዚ	1
ዞ	1
ዟ	1
ዠ	1
ዡ	1
ዢ	1
ዣ	1
ዤ	1
ዥ	1
ዦ	1
ዧ	1
ዩ	1
ዪ	1
ዱ	1
ዷ	1
ጁ	1
ጂ	1
ጄ	1
ጅ	1
ጆ	1
ጇ	1
ጋ	1
ጒ	1
ጓ	1
ጔ	1
ጕ	1
ጘ	1
ጙ	1
ጚ	1
ጛ	1
ጜ	1
ጝ	1
ጞ	1
ጠ	1
ጡ	1
ጢ	1
ጥ	1
ጦ	1
ጧ	1
ጨ	1
ጩ	1
ጪ	1
ጫ	1
ጬ	1
ጮ	1
ጯ	1
ጰ	1
ጱ	1
ጲ	1
ጳ	1
ጴ	1
ጶ	1
ጷ	1
ጸ	1
ጹ	1
ጺ	1
ጻ	1
ጼ	1
ጾ	1
ጿ	1
ፀ	1
ፁ	1
ፂ	1
ፃ	1
ፅ	1
ፆ	1
ፇ	1
ፉ	1
ፎ	1
ፏ	1
ፑ	1
ፒ	1
ፔ	1
ፕ	1
ፖ	1
ፗ	1
ፘ	1
ፙ	1
ፚ	1
፠	1
፡	1
።	1
፣	1
፤	1
፥	1
፦	1
፧	1
፨	1
፩	1
፪	1
፫	1
፬	1
፭	1
፮	1
፯	1
፰	1
፱	1
፲	1
፳	1
፴	1
፵	1
፶	1
፷	1
፸	1
፹	1
፺	1
፻	1
፼	1
ꭰ	1
ꭲ	1
ꭳ	1
ꭴ	1
ꭵ	1
ꭶ	1
ꭷ	1
ꭸ	1
ꭺ	1
ꭻ	1
ꭼ	1
ꭽ	1
ꭾ	1
ꮀ	1
ꮁ	1
ꮂ	1
ꮅ	1
ꮆ	1
ꮇ	1
ꮈ	1
ꮉ	1
ꮊ	1
ꮋ	1
ꮌ	1
ꮍ	1
ꮏ	1
ꮐ	1
ꮑ	1
ꮓ	1
ꮔ	1
ꮖ	1
ꮗ	1
ꮘ	1
ꮚ	1
ꮛ	1
ꮠ	1
ꮡ	1
ꮢ	1
ꮣ	1
ꮥ	1
ꮦ	1
ꮨ	1
ꮩ	1
ꮪ	1
ꮫ	1
ꮬ	1
ꮭ	1
ꮮ	1
ꮯ	1
ꮰ	1
ꮱ	1
ꮲ	1
ꮴ	1
ꮵ	1
ꮶ	1
ꮸ	1
ꮹ	1
ꮺ	1
ꮻ	1
ꮼ	1
ꮽ	1
ꮾ	1
ᏸ	1
ᏹ	1
ᏺ	1
ᏻ	1
ᏼ	1
ᏽ	1
᐀	1
ᐂ	1
ᐆ	1
ᐇ	1
ᐈ	1
ᐉ	1
ᐋ	1
ᐌ	1
ᐎ	1
ᐐ	1
ᐑ	1
ᐒ	1
ᐓ	1
ᐔ	1
ᐕ	1
ᐖ	1
ᐗ	1
ᐘ	1
ᐙ	1
ᐚ	1
ᐛ	1
ᐜ	1
ᐝ	1
ᐞ	1
ᐡ	1
ᐨ	1
ᐩ	1
ᐪ	1
ᐫ	1
ᐬ	1
ᐭ	1
ᐮ	1
ᐯ	1
ᐰ	1
ᐲ	1
ᐴ	1
ᐵ	1
ᐶ	1
ᐷ	1
ᐺ	1
ᐻ	1
ᐼ	1
ᐽ	1
ᐾ	1
ᐿ	1
ᑀ	1
ᑁ	1
ᑂ	1
ᑃ	1
ᑄ	1
ᑅ	1
ᑆ	1
ᑇ	1
ᑈ	1
ᑊ	1
ᑋ	1
ᑌ	1
ᑍ	1
ᑏ	1
ᑒ	1
ᑓ	1
ᑔ	1
ᑗ	1
ᑘ	1
ᑙ	1
ᑚ	1
ᑛ	1
ᑜ	1
ᑝ	1
ᑞ	1
ᑟ	1
ᑠ	1
ᑡ	1
ᑢ	1
ᑣ	1
ᑤ	1
ᑥ	1
ᑧ	1
ᑨ	1
ᑩ	1
ᑪ	1
ᑬ	1
ᑰ	1
ᑱ	1
ᑳ	1
ᑴ	1
ᑵ	1
ᑶ	1
ᑷ	1
ᑸ	1
ᑹ	1
ᑺ	1
ᑻ	1
ᑼ	1
ᑽ	1
ᑾ	1
ᑿ	1
ᒀ	1
ᒂ	1
ᒄ	1
ᒅ	1
ᒆ	1
ᒇ	1
ᒈ	1
ᒉ	1
ᒊ	1
ᒌ	1
ᒍ	1
ᒎ	1
ᒏ	1
ᒐ	1
ᒒ	1
ᒓ	1
ᒔ	1
ᒕ	1
ᒖ	1
ᒗ	1
ᒘ	1
ᒙ	1
ᒚ	1
ᒛ	1
ᒜ	1
ᒝ	1
ᒞ	1
ᒟ	1
ᒠ	1
ᒢ	1
ᒤ	1
ᒦ	1
ᒩ	1
ᒫ	1
ᒬ	1
ᒭ	1
ᒮ	1
ᒯ	1
ᒰ	1
ᒱ	1
ᒲ	1
ᒳ	1
ᒴ	1
ᒵ	1
ᒶ	1
ᒷ	1
ᒸ	1
ᒹ	1
ᒺ	1
ᒻ	1
ᒼ	1
ᒽ	1
ᒾ	1
ᒿ	1
ᓁ	1
ᓃ	1
ᓅ	1
ᓆ	1
ᓉ	1
ᓊ	1
ᓋ	1
ᓌ	1
ᓍ	1
ᓎ	1
ᓏ	1
ᓑ	1
ᓒ	1
ᓓ	1
ᓔ	1
ᓖ	1
ᓙ	1
ᓚ	1
ᓛ	1
ᓜ	1
ᓝ	1
ᓞ	1
ᓟ	1
ᓠ	1
ᓡ	1
ᓢ	1
ᓣ	1
ᓤ	1
ᓥ	1
ᓦ	1
ᓧ	1
ᓨ	1
ᓩ	1
ᓫ	1
ᓬ	1
ᓭ	1
ᓮ	1
ᓰ	1
ᓳ	1
ᓵ	1
ᓶ	1
ᓷ	1
ᓸ	1
ᓹ	1
ᓺ	1
ᓻ	1
ᓼ	1
ᓽ	1
ᓾ	1
ᓿ	1
ᔀ	1
ᔁ	1
ᔂ	1
ᔃ	1
ᔄ	1
ᔅ	1
ᔆ	1
ᔇ	1
ᔈ	1
ᔉ	1
ᔊ	1
ᔋ	1
ᔌ	1
ᔍ	1
ᔎ	1
ᔏ	1
ᔐ	1
ᔑ	1
ᔒ	1
ᔓ	1
ᔔ	1
ᔕ	1
ᔖ	1
ᔗ	1
ᔘ	1
ᔙ	1
ᔚ	1
ᔛ	1
ᔜ	1
ᔝ	1
ᔞ	1
ᔟ	1
ᔠ	1
ᔡ	1
ᔢ	1
ᔣ	1
ᔤ	1
ᔥ	1
ᔦ	1
ᔧ	1
ᔩ	1
ᔫ	1
ᔬ	1
ᔯ	1
ᔰ	1
ᔱ	1
ᔲ	1
ᔳ	1
ᔴ	1
ᔵ	1
ᔶ	1
ᔷ	1
ᔸ	1
ᔹ	1
ᔺ	1
ᔻ	1
ᔼ	1
ᔽ	1
ᔾ	1
ᔿ	1
ᕀ	1
ᕁ	1
ᕂ	1
ᕃ	1
ᕄ	1
ᕅ	1
ᕆ	1
ᕇ	1
ᕉ	1
ᕊ	1
ᕌ	1
ᕍ	1
ᕎ	1
ᕏ	1
ᕑ	1
ᕒ	1
ᕓ	1
ᕔ	1
ᕖ	1
ᕘ	1
ᕙ	1
ᕚ	1
ᕛ	1
ᕜ	1
ᕝ	1
ᕞ	1
ᕟ	1
ᕠ	1
ᕡ	1
ᕢ	1
ᕣ	1
ᕤ	1
ᕥ	1
ᕦ	1
ᕧ	1
ᕨ	1
ᕩ	1
ᕪ	1
ᕫ	1
ᕬ	1
ᕭ	1
ᕮ	1
ᕯ	1
ᕰ	1
ᕱ	1
ᕲ	1
ᕳ	1
ᕴ	1
ᕵ	1
ᕶ	1
ᕷ	1
ᕸ	1
ᕹ	1
ᕺ	1
ᕻ	1
ᕽ	1
ᕾ	1
ᖀ	1
ᖂ	1
ᖄ	1
ᖆ	1
ᖇ	1
ᖈ	1
ᖉ	1
ᖊ	1
ᖋ	1
ᖌ	1
ᖍ	1
ᖎ	1
ᖐ	1
ᖑ	1
ᖒ	1
ᖔ	1
ᖕ	1
ᖖ	1
ᖗ	1
ᖘ	1
ᖙ	1
ᖚ	1
ᖛ	1
ᖜ	1
ᖝ	1
ᖞ	1
ᖟ	1
ᖠ	1
ᖡ	1
ᖢ	1
ᖣ	1
ᖤ	1
ᖥ	1
ᖦ	1
ᖧ	1
ᖨ	1
ᖩ	1
ᖪ	1
ᖫ	1
ᖬ	1
ᖭ	1
ᖮ	1
ᖯ	1
ᖰ	1
ᖱ	1
ᖲ	1
ᖳ	1
ᖴ	1
ᖵ	1
ᖶ	1
ᖸ	1
ᖺ	1
ᖼ	1
ᖾ	1
ᗀ	1
ᗁ	1
ᗂ	1
ᗃ	1
ᗄ	1
ᗆ	1
ᗇ	1
ᗈ	1
ᗉ	1
ᗊ	1
ᗋ	1
ᗌ	1
ᗍ	1
ᗎ	1
ᗏ	1
ᗐ	1
ᗑ	1
ᗒ	1
ᗓ	1
ᗔ	1
ᗕ	1
ᗖ	1
ᗗ	1
ᗘ	1
ᗙ	1
ᗚ	1
ᗛ	1
ᗜ	1
ᗝ	1
ᗞ	1
ᗟ	1
ᗠ	1
ᗢ	1
ᗣ	1
ᗤ	1
ᗥ	1
ᗦ	1
ᗧ	1
ᗨ	1
ᗪ	1
ᗫ	1
ᗬ	1
ᗭ	1
ᗮ	1
ᗯ	1
ᗰ	1
ᗱ	1
ᗲ	1
ᗳ	1
ᗴ	1
ᗵ	1
ᗶ	1
ᗸ	1
ᗹ	1
ᗻ	1
ᗼ	1
ᗽ	1
ᗾ	1
ᗿ	1
ᘀ	1
ᘂ	1
ᘃ	1
ᘄ	1
ᘅ	1
ᘆ	1
ᘇ	1
ᘈ	1
ᘉ	1
ᘊ	1
ᘋ	1
ᘌ	1
ᘍ	1
ᘎ	1
ᘏ	1
ᘐ	1
ᘑ	1
ᘒ	1
ᘓ	1
ᘔ	1
ᘕ	1
ᘖ	1
ᘗ	1
ᘘ	1
ᘙ	1
ᘚ	1
ᘛ	1
ᘜ	1
ᘝ	1
ᘞ	1
ᘟ	1
ᘠ	1
ᘡ	1
ᘢ	1
ᘣ	1
ᘤ	1
ᘥ	1
ᘦ	1
ᘧ	1
ᘨ	1
ᘩ	1
ᘪ	1
ᘫ	1
ᘬ	1
ᘭ	1
ᘮ	1
ᘯ	1
ᘰ	1
ᘱ	1
ᘲ	1
ᘳ	1
ᘴ	1
ᘵ	1
ᘶ	1
ᘷ	1
ᘸ	1
ᘹ	1
ᘺ	1
ᘻ	1
ᘼ	1
ᘽ	1
ᘾ	1
ᘿ	1
ᙀ	1
ᙁ	1
ᙂ	1
ᙃ	1
ᙄ	1
ᙅ	1
ᙆ	1
ᙇ	1
ᙈ	1
ᙉ	1
ᙊ	1
ᙋ	1
ᙌ	1
ᙍ	1
ᙎ	1
ᙏ	1
ᙐ	1
ᙑ	1
ᙒ	1
ᙓ	1
ᙔ	1
ᙕ	1
ᙖ	1
ᙗ	1
ᙘ	1
ᙙ	1
ᙚ	1
ᙛ	1
ᙜ	1
ᙝ	1
ᙞ	1
ᙟ	1
ᙠ	1
ᙡ	1
ᙢ	1
ᙣ	1
ᙤ	1
ᙥ	1
ᙦ	1
ᙧ	1
ᙨ	1
ᙩ	1
ᙪ	1
ᙫ	1
ᙬ	1
᙭	1
᙮	1
ᙯ	1
ᙰ	1
ᙱ	1
ᙲ	1
ᙳ	1
ᙴ	1
ᙶ	1
ᙷ	1
ᙸ	1
ᙹ	1
ᙺ	1
ᙻ	1
ᙼ	1
ᙽ	1
ᙾ	1
ᙿ	1
ᚁ	1
ᚂ	1
ᚃ	1
ᚄ	1
ᚅ	1
ᚆ	1
ᚇ	1
ᚈ	1
ᚉ	1
ᚊ	1
ᚍ	1
ᚎ	1
ᚏ	1
ᚒ	1
ᚓ	1
ᚔ	1
ᚕ	1
ᚖ	1
ᚗ	1
ᚘ	1
ᚙ	1
ᚚ	1
ᚠ	1
ᚣ	1
ᚦ	1
ᚪ	1
ᚫ	1
ᚬ	1
ᚯ	1
ᚰ	1
ᚲ	1
ᚳ	1
ᚴ	1
ᚷ	1
ᚸ	1
ᚹ	1
ᚺ	1
ᚻ	1
ᚼ	1
ᛁ	1
ᛃ	1
ᛄ	1
ᛅ	1
ᛆ	1
ᛇ	1
ᛈ	1
ᛉ	1
ᛊ	1
ᛏ	1
ᛒ	1
ᛖ	1
ᛗ	1
ᛘ	1
ᛜ	1
ᛝ	1
ᛞ	1
ᛠ	1
ᛡ	1
ᛢ	1
ᛣ	1
ᛥ	1
ᛦ	1
ᛧ	1
ᛨ	1
ᛮ	1
ᛯ	1
ᛰ	1
ᛱ	1
ᛲ	1
ᛳ	1
ᛴ	1
ᛵ	1
ᛶ	1
ᛷ	1
ᛸ	1
ᜀ	1
ᜁ	1
ᜂ	1
ᜇ	1
ᜉ	1
ᜍ	1
ᜐ	1
ᜑ	1
ᜟ	1
ᜠ	1
ᜡ	1
ᜢ	1
ᜣ	1
ᜤ	1
ᜥ	1
ᜦ	1
ᜧ	1
ᜨ	1
ᜩ	1
ᜪ	1
ᜫ	1
ᜬ	1
ᜭ	1
ᜮ	1
ᜯ	1
ᜰ	1
ᜱ	1
ᜲ	1
ᜳ	1
᜴	1
ᝀ	1
ᝁ	1
ᝂ	1
ᝃ	1
ᝄ	1
ᝅ	1
ᝆ	1
ᝇ	1
ᝈ	1
ᝉ	1
ᝊ	1
ᝋ	1
ᝌ	1
ᝍ	1
ᝎ	1
ᝏ	1
ᝐ	1
ᝑ	1
ᝒ	1
ᝓ	1
ᝠ	1
ᝡ	1
ᝢ	1
ᝣ	1
ᝤ	1
ᝥ	1
ᝦ	1
ᝧ	1
ᝨ	1
ᝩ	1
ᝪ	1
ᝫ	1
ᝬ	1
ᝮ	1
ᝯ	1
ᝰ	1
ᝲ	1
ᝳ	1
ឆ	1
ឈ	1
ឍ	1
ឝ	1
ឞ	1
ឡ	1
ឥ	1
ឦ	1
ឧ	1
ឩ	1
ឪ	1
ឫ	1
ឬ	1
ឭ	1
ឮ	1
ឰ	1
ឱ	1
ឲ	1
ឳ	1
ឺ	1
ួ	1
ៃ	1
ៅ	1
៌	1
៎	1
៏	1
័	1
៑	1
៛	1
០	1
១	1
២	1
៣	1
៤	1
៥	1
៦	1
៧	1
៨	1
៩	1
᠁	1
᠆	1
᠃	1
ᡬ	1
ᠧ	1
ᡣ	1
ᡰ	1
᠊	1
ᡧ	1
ᤁ	1
ᤂ	1
ᤃ	1
ᤄ	1
ᤅ	1
ᤆ	1
ᤇ	1
ᤈ	1
ᤉ	1
ᤊ	1
ᤋ	1
ᤌ	1
ᤍ	1
ᤎ	1
ᤏ	1
ᤐ	1
ᤑ	1
ᤒ	1
ᤓ	1
ᤔ	1
ᤕ	1
ᤖ	1
ᤗ	1
ᤘ	1
ᤙ	1
ᤚ	1
ᤛ	1
ᤜ	1
ᤝ	1
ᤞ	1
ᤠ	1
ᤡ	1
ᤢ	1
ᤣ	1
ᤤ	1
ᤦ	1
ᤧ	1
ᤨ	1
ᤩ	1
ᤪ	1
ᤫ	1
ᤰ	1
ᤲ	1
ᤳ	1
ᤴ	1
ᤵ	1
ᤶ	1
ᤷ	1
ᤸ	1
᤹	1
᤺	1
᤻	1
᥆	1
᥇	1
᥈	1
᥉	1
᥊	1
᥋	1
᥌	1
᥍	1
᥎	1
᥏	1
ᥐ	1
ᥓ	1
ᥔ	1
ᥕ	1
ᥖ	1
ᥗ	1
ᥘ	1
ᥙ	1
ᥚ	1
ᥜ	1
ᥞ	1
ᥟ	1
ᥠ	1
ᥡ	1
ᥣ	1
ᥤ	1
ᥦ	1
ᥧ	1
ᥨ	1
ᥪ	1
ᥬ	1
ᥭ	1
ᥱ	1
ᥲ	1
ᥳ	1
ᦀ	1
ᦁ	1
ᦂ	1
ᦃ	1
ᦄ	1
ᦅ	1
ᦆ	1
ᦇ	1
ᦈ	1
ᦉ	1
ᦊ	1
ᦋ	1
ᦌ	1
ᦍ	1
ᦎ	1
ᦏ	1
ᦐ	1
ᦑ	1
ᦒ	1
ᦓ	1
ᦔ	1
ᦕ	1
ᦖ	1
ᦗ	1
ᦘ	1
ᦙ	1
ᦚ	1
ᦛ	1
ᦜ	1
ᦝ	1
ᦞ	1
ᦟ	1
ᦠ	1
ᦡ	1
ᦢ	1
ᦣ	1
ᦤ	1
ᦥ	1
ᦦ	1
ᦧ	1
ᦨ	1
ᦩ	1
ᦪ	1
ᦫ	1
ᦰ	1
ᦱ	1
ᦲ	1
ᦳ	1
ᦴ	1
ᦵ	1
ᦶ	1
ᦷ	1
ᦸ	1
ᦹ	1
ᦺ	1
ᦻ	1
ᦼ	1
ᦽ	1
ᦾ	1
ᦿ	1
ᧀ	1
ᧁ	1
ᧂ	1
ᧃ	1
ᧄ	1
ᧅ	1
ᧆ	1
ᧇ	1
ᧈ	1
